11882	18074	15329	28323
13298	18238	15493	28392
11364	18285	15451	33514
11810	18191	15444	28926
10808	18128	15395	28889
10654	18187	15354	31754
12488	18357	15424	29549
11246	18132	15414	31947
11336	18253	15506	28481
15844	18023	15401	34954
13242	18114	15345	33686
14502	18100	15338	28291
10554	18177	15374	28685
12954	19576	16693	31498
12220	18382	15429	29859
11952	17991	15379	151030
11796	18091	15278	31307
10682	19112	32137	27069
11040	18092	15360	28189
11462	18418	15411	103129
12126	18307	15419	31563
12456	18340	15466	33684
12400	18030	15403	30165
11454	18164	15471	34398
16828	18257	15455	41841
13236	18024	15324	28563
13096	19159	15448	33353
12770	18074	15414	33345
12282	18171	15459	27737
12714	18080	15338	28856
12536	18214	15452	34354
13228	18206	15448	29500
12544	18162	15275	30418
11590	18355	15504	85013
13264	18326	15528	30139
11754	17972	15363	28656
10988	18104	15364	32598
11062	35189	31105	32089
11360	18119	15396	31569
12304	18131	15328	29348
12154	18183	15462	33381
11500	18193	15473	28353
13928	48364	15445	27590
10752	18132	15348	27569
12224	18294	15467	30187
11430	18108	15327	28121
12174	18125	15325	29458
12996	19801	18345	49209
11322	18075	15399	30211
12640	18132	15257	902282
16752	20615	17707	82672
12988	18262	15383	31308
13148	18087	15450	31051
11086	18114	15403	28594
12460	18139	15401	28069
11416	18141	15432	30698
10414	18085	15334	29225
10502	18481	92860	28634
12144	21561	17257	38410
11796	18087	15381	27789
11374	18089	15393	40898
10874	18171	15355	32424
10836	18228	16870	27597
12032	18134	15374	34463
12960	18255	15385	35568
10982	18262	15453	28529
12328	18102	31875	32577
10160	18026	15398	32933
48150	18156	15372	27797
12136	55707	15392	30425
9614	18328	15431	28286
12540	18206	15369	31624
12860	18477	15542	38937
12784	18246	15451	27855
12842	18111	15319	30629
12602	18085	15371	52429
11900	18015	15361	89241
12714	18065	15378	27908
11920	18385	28181	32998
12836	18488	15464	37337
11840	18098	15344	28776
12704	18175	15338	31064
12060	18210	15460	34406
10160	18085	15336	64271
10710	18574	229543	31756
11976	18281	15408	32497
10484	18137	15465	27726
10578	18326	15437	27942
11368	18167	15432	30580
16658	18101	15594	27137
12428	18510	15412	27624
11524	18114	15370	28608
11326	18205	15480	34056
11820	18068	15405	38928
10756	18308	15384	30161
30804	20389	17060	37195
11768	18094	15385	29256
23774	18111	15351	44146
11416	18657	15871	28062
10954	18410	15597	30389
13730	18561	15768	33382
12474	18327	15600	38933
10610	18084	15493	28708
12630	18177	15680	33727
12450	18710	15655	32447
13580	18384	15734	32046
29674	18102	15654	35618
12240	18555	15787	27164
11726	18755	15740	28684
12356	18374	15624	28701
11434	18482	15695	29118
13086	18072	15657	30058
11806	18357	15564	27263
11180	18363	15841	28429
15176	18331	15670	28901
11802	18370	15581	33523
12574	18221	15724	28848
11232	18091	15587	35125
12140	18404	15660	1276264
14964	18731	17507	28983
36064	18445	15598	40347
11458	18237	15725	29237
11774	18314	15657	28813
12116	18328	15600	28172
15896	18084	15684	34846
14644	18424	15604	28639
11656	18409	15645	27918
12164	18387	15580	27566
14342	40991	18280	29040
11632	18350	15616	32374
34174	21032	16490	32772
12762	18175	15659	28640
23590	18302	15827	42695
11684	18411	15634	28080
12112	18340	15541	29477
12234	18368	15546	32812
12400	18107	15586	32791
10644	18534	15630	48731
49744	20738	19491	31140
11024	18091	15606	31836
10602	18510	15658	30883
13190	18475	15648	28060
11514	18176	15667	33001
14334	18518	15615	29244
15228	18467	15575	31740
32436	18233	15779	50573
12770	18554	15550	28450
11882	18175	15521	94698
14474	18494	15517	29594
12144	18547	15790	32022
13840	39590	15630	28519
11430	18533	15687	28183
40174	18351	15651	39798
12376	18092	15527	29301
39980	18072	15707	56878
14210	18128	15550	32741
34672	22511	20044	29379
10902	18352	15628	32746
20902	18087	15566	29306
13966	18648	15790	32306
41628	20452	18091	35092
11040	170019	15769	28392
16188	18167	15575	27844
11388	18370	15585	33716
10968	18194	15684	34047
11468	18341	15552	33956
12102	18431	15716	31495
11556	18381	15517	28359
31222	18376	15587	38633
11966	18298	15720	40984
12216	18115	15702	35183
11688	18183	15664	30673
11406	18413	15601	29110
14046	18063	15662	33619
11162	18336	15612	33964
11040	18239	15526	44246
12328	18300	15642	34125
12828	18617	15738	52926
13980	18342	15552	30443
11952	18406	15568	31749
11264	18424	15528	31956
11134	18550	15675	40405
12658	18349	15557	38763
13156	18241	15535	34007
19664	18358	15582	29526
41054	18371	15607	28410
12150	18411	15518	121754
12922	18584	15585	30153
10748	18543	15673	32463
11722	18261	15532	34820
13040	18294	15567	28162
11952	18436	15674	32398
10704	18582	15691	35128
23260	18303	15631	28210
15458	18410	15572	32044
28014	18324	15608	74335
12422	18274	15536	34219
13580	18282	15525	56958
12352	18718	15838	34911
12188	18271	15554	33916
11270	53807	33472	28288
13016	18252	15566	60411
12446	18469	15660	33597
21694	18524	15478	31541
12442	18289	15517	30732
12400	18345	15549	53300
11514	18238	15594	39957
13104	18451	15668	47674
13774	18389	15477	27467
14254	20370	15814	47133
12522	18600	15679	30305
11698	18451	15651	29211
14282	18380	29658	31397
16390	21915	19257	29390
13162	18300	15606	39206
11184	18364	15557	27611
11538	18317	15475	27544
13810	18584	27735	29337
12192	18279	15528	29784
28610	18582	15701	47124
16944	18550	15685	31283
21110	18464	15619	44635
13128	18312	27761	33621
12620	18347	15551	28575
11854	18307	15558	28465
12752	18584	30385	33306
11876	18295	121895	29043
16654	19207	18485	33018
12206	18305	15582	30103
11868	18485	15611	32684
11664	18264	15610	27750
12846	18428	15560	29179
11890	98625	38768	29728
11330	18531	15636	28349
12864	21378	17661	35717
11622	18699	15521	27439
11406	18487	15660	31175
11476	18558	15660	27880
10908	18360	15532	27307
10720	18464	15728	32712
12436	18460	15647	27475
10930	37274	15641	28278
11618	18737	42271	28122
19810	18698	15767	50170
10936	18561	15501	35632
11496	18287	15570	29037
11726	18306	15607	28753
11966	18500	15595	28884
11928	18461	15689	106684
11288	18261	15587	27864
19302	18638	15864	36550
11726	18775	15557	34333
20964	21254	16377	34562
12536	35995	15494	32696
13378	19041	15527	27509
11406	18337	15577	27970
16248	18468	15698	38044
11608	18656	15460	27840
11952	18728	30619	29065
13134	18553	15688	27858
12756	19704	15654	28896
12112	18461	15638	45770
15368	20054	18557	30336
11862	18475	56850	33469
11402	18494	15746	37763
13104	18484	15470	27390
12126	19225	15462	27779
11726	18295	15565	33815
11316	18248	15560	31994
8724	18441	15668	26953
12122	38457	15552	36026
13608	18674	15639	55293
10470	18425	15545	30454
12022	18321	15532	28670
31030	18430	15669	55712
11970	18414	15554	30255
10720	18547	15614	30218
12526	18273	15577	35159
12268	18214	15537	28226
13214	18312	15595	58118
11142	24878	15534	35592
14464	18559	15684	27815
12880	18507	15559	31403
11420	18370	15573	28050
11924	18454	15705	34235
13180	18511	15624	29961
11636	18619	15924	30121
12456	20652	16517	28021
12502	18560	15694	30551
11308	18560	15648	47867
13542	18412	15609	38720
12290	18463	15725	35198
11962	18467	15700	28890
11570	18485	15635	34370
12022	18470	15753	28564
11584	18464	15706	35461
11504	18336	15547	32958
11454	18480	15674	32431
12088	18435	15681	33419
12988	18491	15705	35828
12348	18416	15668	62878
11680	18486	15663	28986
11024	18311	15540	32860
11778	18307	15521	30145
11534	18478	15717	35156
12644	18666	15689	29072
11200	18450	15723	51761
14456	18501	15685	35186
12376	18300	15580	33885
11528	18284	15579	28428
12272	40407	25401	28331
11594	18671	45306	31015
12784	18231	15578	29265
15330	18620	32982	31219
49330	18429	15385	32318
11420	18240	15768	28998
12658	18314	15544	33995
12672	18264	15530	37926
12724	18452	15681	134225
12210	18662	30063	32635
14282	18481	15658	33131
11820	18478	15980	28160
11952	35423	15573	119919
12240	18312	27690	34954
12258	18507	15635	33999
12696	18243	15578	33336
13712	18474	28234	33213
11824	18527	15869	34989
12700	32662	15652	29244
12804	18554	15584	32358
11246	18507	15710	35171
14662	18487	15715	33566
12630	18472	15694	34198
14582	18475	15655	32749
13274	18457	15727	28695
12682	18452	29637	32943
12296	18460	15659	35257
12464	18492	15692	28263
12696	18502	15703	29676
13552	18465	15655	30234
12780	18475	15670	28892
14188	18554	15511	28678
11924	18475	15670	33417
11768	18297	15530	28785
79200	18448	15693	28797
12828	18506	15679	28206
12488	18462	15660	38290
13134	18418	15682	46433
11416	18821	15721	33981
12304	18252	15522	28347
13120	18255	15600	33847
11138	18370	15518	31709
12408	18248	15531	45158
12384	18565	15682	28887
13424	18281	15572	33519
10950	18190	15542	28917
12724	18304	15575	30072
12752	18599	15781	764144
11840	21364	30142	44296
15834	19004	15785	33795
12982	18597	15571	33962
11354	18300	15569	71928
89844	25977	15375	37435
6848174	20719	17020	31358
